site,Directory,FileName,DateTimeOriginal,DateTimeCorrected,species,count,juvenile,moving,resting,eating,standing,interacting,male
B09,NA,04250760.JPG,4/25/15 12:00,5/10/19 3:37,impala,1,0,0,0,1,1,0,0
B09,NA,04250761.JPG,4/25/15 12:01,5/10/19 3:38,impala,1,0,0,0,1,1,0,0
B09,NA,04250762.JPG,4/25/15 12:01,5/10/19 3:38,impala,1,0,0,0,1,1,0,0
B09,NA,04250763.JPG,4/25/15 12:02,5/10/19 3:39,impala,1,0,1,0,1,1,0,0
B09,NA,04250764.JPG,4/25/15 12:02,5/10/19 3:39,impala,1,0,1,0,1,1,0,0
B09,NA,04250765.JPG,4/25/15 12:03,5/10/19 3:40,impala,1,0,0,0,1,1,0,0
B09,NA,04250766.JPG,4/25/15 12:03,5/10/19 3:40,nothing there,,,,,,,,
B09,NA,04250767.JPG,4/25/15 12:07,5/10/19 3:44,impala,1,0,0,0,1,1,0,0
B09,NA,04250768.JPG,4/25/15 12:07,5/10/19 3:44,impala,1,0,0,0,1,1,0,0
B09,NA,04250769.JPG,4/25/15 12:07,5/10/19 3:44,impala,1,0,0,0,1,1,0,0
B09,NA,04250770.JPG,4/25/15 12:07,5/10/19 3:44,impala,1,0,0,0,1,1,0,0
B09,NA,04250771.JPG,4/25/15 12:08,5/10/19 3:45,impala,1,0,0,0,1,1,0,0
B09,NA,04250772.JPG,4/25/15 12:08,5/10/19 3:45,impala,1,0,0,0,1,1,0,0
B09,NA,04250773.JPG,4/25/15 12:08,5/10/19 3:45,impala,1,0,0,0,1,1,0,0
B09,NA,04250774.JPG,4/25/15 12:08,5/10/19 3:45,impala,1,0,0,0,1,1,0,0
B09,NA,04250775.JPG,4/25/15 12:09,5/10/19 3:46,impala,1,0,0,0,1,1,0,0
B09,NA,04250776.JPG,4/25/15 12:09,5/10/19 3:46,impala,1,0,0,0,1,1,0,0
B09,NA,04260777.JPG,4/26/15 14:37,5/11/19 6:14,waterbuck,1,0,1,0,0,1,0,0
B09,NA,04260778.JPG,4/26/15 14:37,5/11/19 6:14,waterbuck,1,0,1,0,0,1,0,0
B09,NA,04260779.JPG,4/26/15 14:40,5/11/19 6:17,waterbuck,1,0,1,0,0,1,0,0
B09,NA,04260780.JPG,4/26/15 14:40,5/11/19 6:17,waterbuck,1,0,1,0,0,1,0,0
B09,NA,04270781.JPG,4/27/15 21:39,5/12/19 13:16,baboon,1,0,1,0,0,1,0,0
B09,NA,04270782.JPG,4/27/15 21:39,5/12/19 13:16,baboon,1,0,1,0,0,1,0,0
B09,NA,04300783.JPG,4/30/15 23:36,5/15/19 15:13,impala,4,0,1,0,1,1,0,0
B09,NA,04300784.JPG,4/30/15 23:36,5/15/19 15:13,impala,4,0,1,0,1,1,0,0
B09,NA,04300785.JPG,4/30/15 23:37,5/15/19 15:14,impala,4,0,0,0,1,1,0,0
B09,NA,04300786.JPG,4/30/15 23:37,5/15/19 15:14,impala,4,0,0,0,1,1,0,0
B09,NA,04300787.JPG,4/30/15 23:37,5/15/19 15:14,impala,3,0,0,0,1,1,0,0
B09,NA,04300788.JPG,4/30/15 23:37,5/15/19 15:14,impala,3,0,0,0,1,1,0,0
B09,NA,04300789.JPG,4/30/15 23:38,5/15/19 15:15,impala,3,0,0,0,1,1,0,0
B09,NA,04300790.JPG,4/30/15 23:38,5/15/19 15:15,impala,4,0,0,0,1,1,0,0
B09,NA,04300791.JPG,4/30/15 23:39,5/15/19 15:16,impala,2,0,0,0,1,1,0,0
B09,NA,04300792.JPG,4/30/15 23:39,5/15/19 15:16,impala,1,0,0,0,1,1,0,0
B09,NA,04300793.JPG,4/30/15 23:40,5/15/19 15:17,impala,1,0,1,0,0,1,0,0
B09,NA,04300794.JPG,4/30/15 23:40,5/15/19 15:17,impala,1,0,1,0,0,1,0,0
B09,NA,04300795.JPG,4/30/15 23:40,5/15/19 15:18,nothing there,,,,,,,,
B09,NA,04300796.JPG,4/30/15 23:40,5/15/19 15:18,nothing there,,,,,,,,
B09,NA,04300797.JPG,4/30/15 23:47,5/15/19 15:24,impala,1,0,1,0,0,1,0,0
B09,NA,04300798.JPG,4/30/15 23:47,5/15/19 15:24,impala,1,0,1,0,0,1,0,0
B09,NA,05010799.JPG,5/1/15 2:12,5/15/19 17:50,warthog,1,0,1,0,0,1,0,0
B09,NA,05010800.JPG,5/1/15 2:12,5/15/19 17:50,warthog,1,0,1,0,0,1,0,0
B09,NA,05010801.JPG,5/1/15 3:00,5/15/19 18:38,porcupine,1,0,1,0,0,1,0,0
B09,NA,05010802.JPG,5/1/15 3:00,5/15/19 18:38,porcupine,1,0,1,0,0,1,0,0
B09,NA,05010803.JPG,5/1/15 8:16,5/15/19 23:54,waterbuck,1,0,1,0,0,1,0,0
B09,NA,05010804.JPG,5/1/15 8:16,5/15/19 23:54,waterbuck,1,0,1,0,0,1,0,0
B09,NA,05010805.JPG,5/1/15 15:05,5/16/19 6:42,waterbuck,1,0,1,0,0,1,0,0
B09,NA,05010806.JPG,5/1/15 15:05,5/16/19 6:42,waterbuck,1,0,1,0,0,1,0,0
B09,NA,05030807.JPG,5/3/15 8:52,5/18/19 0:29,waterbuck,1,0,1,0,0,1,0,1
B09,NA,05030808.JPG,5/3/15 8:52,5/18/19 0:29,waterbuck,1,0,1,0,0,1,0,1
B09,NA,05040809.JPG,5/4/15 11:51,5/19/19 3:28,waterbuck,2,0,0,0,1,1,0,1
B09,NA,05040810.JPG,5/4/15 11:51,5/19/19 3:28,waterbuck,2,0,0,0,1,1,0,1
B09,NA,05040811.JPG,5/4/15 11:51,5/19/19 3:29,waterbuck,2,0,0,0,1,1,0,1
B09,NA,05040812.JPG,5/4/15 11:52,5/19/19 3:29,waterbuck,3,0,0,0,1,1,0,1
B09,NA,05040813.JPG,5/4/15 12:01,5/19/19 3:38,waterbuck,1,0,1,0,0,1,0,1
B09,NA,05040814.JPG,5/4/15 12:01,5/19/19 3:38,waterbuck,1,0,1,0,0,1,0,1
B09,NA,05040815.JPG,5/4/15 15:52,5/19/19 7:29,waterbuck,1,0,0,0,1,1,0,1
B09,NA,05040816.JPG,5/4/15 15:52,5/19/19 7:29,waterbuck,1,0,0,0,1,1,0,1
B09,NA,05040817.JPG,5/4/15 17:09,5/19/19 8:46,waterbuck,1,0,0,0,1,1,0,0
B09,NA,05040818.JPG,5/4/15 17:09,5/19/19 8:46,waterbuck,1,0,0,0,1,1,0,0
B09,NA,05040819.JPG,5/4/15 17:09,5/19/19 8:46,waterbuck,1,0,1,0,1,1,0,1
B09,NA,05040820.JPG,5/4/15 17:09,5/19/19 8:47,waterbuck,1,0,1,0,1,1,0,1
B09,NA,05050821.JPG,5/5/15 1:15,5/19/19 16:52,waterbuck,1,0,1,0,0,1,0,0
B09,NA,05050822.JPG,5/5/15 1:15,5/19/19 16:52,waterbuck,1,0,1,0,0,1,0,0
B09,NA,05050823.JPG,5/5/15 6:10,5/19/19 21:47,nyala,1,0,0,0,0,1,0,0
B09,NA,05050824.JPG,5/5/15 6:10,5/19/19 21:47,nyala,1,0,0,0,0,1,0,0
B09,NA,05050825.JPG,5/5/15 6:14,5/19/19 21:52,nyala,1,0,0,0,0,1,0,0
B09,NA,05050826.JPG,5/5/15 6:14,5/19/19 21:52,nyala,1,0,0,0,0,1,0,0
B09,NA,05060827.JPG,5/6/15 13:42,5/21/19 5:20,nyala,1,0,0,0,0,1,0,0
B09,NA,05060828.JPG,5/6/15 13:42,5/21/19 5:20,nyala,1,0,0,0,0,1,0,1
B09,NA,05060829.JPG,5/6/15 15:02,5/21/19 6:39,warthog,1,0,1,0,0,1,0,0
B09,NA,05060830.JPG,5/6/15 15:02,5/21/19 6:39,nothing there,,,,,,,,
B09,NA,05070831.JPG,5/7/15 2:22,5/21/19 17:59,warthog,1,0,1,0,0,1,0,0
B09,NA,05070832.JPG,5/7/15 2:22,5/21/19 17:59,warthog,1,0,1,0,0,1,0,0
B09,NA,05070833.JPG,5/7/15 12:25,5/22/19 4:03,elephant,1,0,1,0,0,1,0,0
B09,NA,05070834.JPG,5/7/15 12:25,5/22/19 4:03,elephant,1,0,1,0,0,1,0,0
B09,NA,05070835.JPG,5/7/15 12:37,5/22/19 4:14,elephant,1,0,1,0,0,1,0,0
B09,NA,05070836.JPG,5/7/15 12:37,5/22/19 4:14,elephant,1,0,1,0,0,1,0,0
B09,NA,05070837.JPG,5/7/15 12:39,5/22/19 4:16,elephant,1,0,1,0,0,1,0,0
B09,NA,05070838.JPG,5/7/15 12:39,5/22/19 4:16,nothing there,,,,,,,,
B09,NA,05080839.JPG,5/8/15 2:18,5/22/19 17:55,waterbuck,4,0,0,0,1,1,1,2
B09,NA,05080840.JPG,5/8/15 2:18,5/22/19 17:55,waterbuck,4,0,0,0,1,1,1,2
B09,NA,05080841.JPG,5/8/15 2:21,5/22/19 17:58,waterbuck,1,0,1,0,0,1,0,0
B09,NA,05080842.JPG,5/8/15 2:21,5/22/19 17:59,waterbuck,2,0,1,0,0,1,0,0
B09,NA,05080843.JPG,5/8/15 17:41,5/23/19 9:18,impala,1,0,0,0,1,1,0,0
B09,NA,05080844.JPG,5/8/15 17:41,5/23/19 9:18,impala,1,0,0,0,1,1,0,0
B09,NA,05080845.JPG,5/8/15 17:41,5/23/19 9:18,impala,1,0,0,0,0,1,0,0
B09,NA,05080846.JPG,5/8/15 17:41,5/23/19 9:18,impala,1,0,0,0,0,1,0,0
B09,NA,05080847.JPG,5/8/15 17:42,5/23/19 9:19,impala,1,0,1,0,0,1,0,0
B09,NA,05080848.JPG,5/8/15 17:42,5/23/19 9:19,impala,1,0,1,0,0,1,0,0
B09,NA,05080849.JPG,5/8/15 18:14,5/23/19 9:51,baboon,2,0,1,0,0,1,0,0
B09,NA,05080850.JPG,5/8/15 18:14,5/23/19 9:51,baboon,3,1,1,0,0,1,0,0
B09,NA,05080851.JPG,5/8/15 18:15,5/23/19 9:52,baboon,1,0,1,0,0,1,0,0
B09,NA,05080852.JPG,5/8/15 18:15,5/23/19 9:52,nothing there,,,,,,,,
B09,NA,05080853.JPG,5/8/15 18:17,5/23/19 9:54,baboon,1,0,1,0,0,1,0,0
B09,NA,05080854.JPG,5/8/15 18:17,5/23/19 9:54,baboon,1,0,1,0,0,1,0,0
B09,NA,05080855.JPG,5/8/15 18:50,5/23/19 10:27,waterbuck,1,0,1,0,0,1,0,1
B09,NA,05080856.JPG,5/8/15 18:50,5/23/19 10:27,waterbuck,1,0,1,0,0,1,0,1
B09,NA,05080857.JPG,5/8/15 18:51,5/23/19 10:28,waterbuck,2,0,1,0,0,1,0,1
B09,NA,05080858.JPG,5/8/15 18:51,5/23/19 10:28,waterbuck,3,0,1,0,0,1,0,1
B09,NA,05080859.JPG,5/8/15 18:52,5/23/19 10:29,waterbuck,2,0,1,0,0,1,0,1
B09,NA,05080860.JPG,5/8/15 18:52,5/23/19 10:29,waterbuck,2,0,1,0,0,1,0,1
B09,NA,05090861.JPG,5/9/15 15:23,5/24/19 7:00,warthog,1,0,1,0,0,1,0,0
B09,NA,05090862.JPG,5/9/15 15:23,5/24/19 7:00,nothing there,,,,,,,,
B09,NA,05090863.JPG,5/9/15 18:10,5/24/19 9:47,human,,,,,,,,
B09,NA,05090864.JPG,5/9/15 18:10,5/24/19 9:47,human,,,,,,,,
B09,NA,05090865.JPG,5/9/15 18:11,5/24/19 9:48,human,,,,,,,,
B09,NA,05090866.JPG,5/9/15 18:11,5/24/19 9:48,human,,,,,,,,
B09,NA,05090867.JPG,5/9/15 18:13,5/24/19 9:50,human,,,,,,,,
B09,NA,05090868.JPG,5/9/15 18:13,5/24/19 9:50,human,,,,,,,,
B09,NA,05090869.JPG,5/9/15 18:13,5/24/19 9:50,human,,,,,,,,
B09,NA,05090870.JPG,5/9/15 18:13,5/24/19 9:50,human,,,,,,,,
B09,NA,05090871.JPG,5/9/15 18:14,5/24/19 9:51,human,,,,,,,,
B09,NA,05090872.JPG,5/9/15 18:14,5/24/19 9:51,human,,,,,,,,
B09,NA,05090873.JPG,5/9/15 18:15,5/24/19 9:52,human,,,,,,,,
B09,NA,05090874.JPG,5/9/15 18:15,5/24/19 9:52,human,,,,,,,,
B09,NA,05090875.JPG,5/9/15 18:16,5/24/19 9:53,human,,,,,,,,
B09,NA,05090876.JPG,5/9/15 18:16,5/24/19 9:53,human,,,,,,,,
B09,NA,05090877.JPG,5/9/15 18:16,5/24/19 9:53,human,,,,,,,,
B09,NA,05090878.JPG,5/9/15 18:16,5/24/19 9:54,human,,,,,,,,
B09,NA,05090879.JPG,5/9/15 18:17,5/24/19 9:54,human,,,,,,,,
B09,NA,05090880.JPG,5/9/15 18:17,5/24/19 9:54,human,,,,,,,,
B09,NA,05090881.JPG,5/9/15 18:18,5/24/19 9:55,human,,,,,,,,
B09,NA,05090882.JPG,5/9/15 18:18,5/24/19 9:55,human,,,,,,,,
B09,NA,05090883.JPG,5/9/15 18:19,5/24/19 9:56,human,,,,,,,,
B09,NA,05090884.JPG,5/9/15 18:19,5/24/19 9:56,human,,,,,,,,
I10,NA,01010233.JPG,1/1/16 0:00,8/4/18 17:29,waterbuck,1,0,1,0,0,1,0,1
I10,NA,01020234.JPG,1/2/16 13:36,8/6/18 7:06,baboon,1,0,1,0,0,1,0,0
I10,NA,01020235.JPG,1/2/16 13:42,8/6/18 7:12,baboon,1,0,1,0,0,1,0,0
I10,NA,01020236.JPG,1/2/16 13:50,8/6/18 7:19,baboon,1,0,1,0,0,1,0,0
I10,NA,01020237.JPG,1/2/16 13:51,8/6/18 7:21,baboon,2,0,1,0,0,1,0,0
I10,NA,01020238.JPG,1/2/16 13:52,8/6/18 7:21,baboon,1,0,1,0,0,1,0,0
I10,NA,01020239.JPG,1/2/16 13:52,8/6/18 7:22,baboon,1,0,1,0,0,1,0,0
I10,NA,01050240.JPG,1/5/16 4:41,8/8/18 22:10,nyala,1,0,1,0,0,1,0,0
I10,NA,01050241.JPG,1/5/16 8:29,8/9/18 1:58,genet,1,0,1,0,0,1,0,0
I10,NA,01050242.JPG,1/5/16 17:34,8/9/18 11:04,baboon,1,0,1,0,0,1,0,0
I10,NA,01050243.JPG,1/5/16 17:35,8/9/18 11:04,baboon,1,0,1,0,0,1,0,0
I10,NA,01070244.JPG,1/7/16 3:31,8/10/18 21:00,nyala,1,0,1,0,0,1,0,1
I10,NA,01070245.JPG,1/7/16 8:51,8/11/18 2:21,nyala,1,0,1,0,0,1,0,1
I10,NA,01090246.JPG,1/9/16 11:45,8/13/18 5:14,nyala,1,0,1,0,0,1,0,0
I10,NA,01110247.JPG,1/11/16 16:38,8/15/18 10:08,baboon,1,0,1,0,0,1,0,0
I10,NA,01110248.JPG,1/11/16 16:45,8/15/18 10:15,baboon,1,0,1,0,0,1,0,0
I10,NA,01110249.JPG,1/11/16 16:46,8/15/18 10:15,baboon,1,0,1,0,0,1,0,0
I10,NA,01130250.JPG,1/13/16 2:44,8/16/18 20:14,oribi,1,0,0,0,0,1,0,0
I10,NA,01130251.JPG,1/13/16 9:18,8/17/18 2:48,genet,1,0,1,0,0,1,0,0
I10,NA,01130252.JPG,1/13/16 14:15,8/17/18 7:45,nyala,1,0,1,0,0,1,0,1
I10,NA,01130253.JPG,1/13/16 20:56,8/17/18 14:26,warthog,1,0,1,0,0,1,0,0
I10,NA,01130254.JPG,1/13/16 21:00,8/17/18 14:29,warthog,1,0,1,0,0,1,0,0
I10,NA,01140255.JPG,1/14/16 13:45,8/18/18 7:15,oribi,1,0,0,0,0,1,0,0
I10,NA,01140256.JPG,1/14/16 14:53,8/18/18 8:23,oribi,1,0,0,0,0,1,0,0
I10,NA,01150257.JPG,1/15/16 12:57,8/19/18 6:27,nyala,1,0,1,0,0,1,0,1
I10,NA,01150258.JPG,1/15/16 13:44,8/19/18 7:13,waterbuck,1,0,1,0,0,1,0,1
I10,NA,01150259.JPG,1/15/16 13:44,8/19/18 7:14,waterbuck,1,0,1,0,0,1,0,1
I10,NA,01180260.JPG,1/18/16 7:50,8/22/18 1:19,mongoose,1,0,1,0,0,1,0,0
I10,NA,01200261.JPG,1/20/16 4:37,8/23/18 22:06,civet,1,0,1,0,0,1,0,0
I10,NA,01200262.JPG,1/20/16 4:48,8/23/18 22:17,civet,1,0,1,0,0,1,0,0
I10,NA,01210263.JPG,1/21/16 2:40,8/24/18 20:10,civet,1,0,1,0,0,1,0,0
I10,NA,01210264.JPG,1/21/16 14:58,8/25/18 8:28,warthog,1,0,1,0,0,1,0,0
I10,NA,01220265.JPG,1/22/16 0:05,8/25/18 17:34,baboon,1,0,1,0,0,1,0,0
I10,NA,01220266.JPG,1/22/16 0:06,8/25/18 17:35,baboon,1,0,1,0,0,1,0,0
I10,NA,01220267.JPG,1/22/16 0:06,8/25/18 17:36,baboon,1,0,1,0,0,1,0,0
I10,NA,01220268.JPG,1/22/16 12:54,8/26/18 6:23,baboon,1,0,1,0,0,1,0,0
I10,NA,01220269.JPG,1/22/16 15:21,8/26/18 8:51,nothing there,,,,,,,,
I10,NA,01230270.JPG,1/23/16 2:53,8/26/18 20:23,oribi,1,0,1,0,0,1,0,1
I10,NA,01230271.JPG,1/23/16 13:06,8/27/18 6:36,baboon,1,0,1,0,0,1,0,0
I10,NA,01230272.JPG,1/23/16 13:19,8/27/18 6:48,baboon,1,0,1,0,0,1,0,0
I10,NA,01240273.JPG,1/24/16 16:26,8/28/18 9:55,warthog,1,0,1,0,0,1,0,0
I10,NA,01260274.JPG,1/26/16 20:00,8/30/18 13:29,baboon,1,0,1,0,0,1,0,0
I10,NA,01270275.JPG,1/27/16 23:40,8/31/18 17:10,baboon,1,0,1,0,0,1,0,0
I10,NA,01270276.JPG,1/27/16 23:41,8/31/18 17:10,baboon,1,0,1,0,0,1,0,0
I10,NA,01270277.JPG,1/27/16 23:43,8/31/18 17:13,baboon,1,0,1,0,0,1,0,0
I10,NA,01270278.JPG,1/27/16 23:46,8/31/18 17:16,baboon,1,0,1,0,0,1,0,0
I10,NA,01280279.JPG,1/28/16 0:11,8/31/18 17:40,nyala,1,0,1,0,0,1,0,1
I10,NA,01280280.JPG,1/28/16 1:56,8/31/18 19:25,genet,1,0,1,0,0,1,0,0
I10,NA,01300281.JPG,1/30/16 14:47,9/3/18 8:17,nyala,1,0,1,0,0,1,0,1
I10,NA,02010282.JPG,2/1/16 15:25,9/5/18 8:54,baboon,1,0,1,0,0,1,0,0
I10,NA,02010283.JPG,2/1/16 19:08,9/5/18 12:38,baboon,1,0,1,0,0,1,0,0
I10,NA,02020284.JPG,2/2/16 7:01,9/6/18 0:30,genet,1,0,1,0,0,1,0,0
I10,NA,02050285.JPG,2/5/16 11:48,9/9/18 5:17,bushbuck,1,0,1,0,0,1,0,1
I10,NA,02050286.JPG,2/5/16 16:39,9/9/18 10:08,impala,1,0,1,0,0,1,0,0
I10,NA,02060287.JPG,2/6/16 14:08,9/10/18 7:37,warthog,1,0,1,0,0,1,0,0
I10,NA,02070288.JPG,2/7/16 23:13,9/11/18 16:43,warthog,2,0,1,0,0,1,0,0
I10,NA,02080289.JPG,2/8/16 9:16,9/12/18 2:46,genet,1,0,1,0,0,1,0,0
I10,NA,02080290.JPG,2/8/16 14:13,9/12/18 7:42,warthog,1,0,1,0,0,1,0,0
I10,NA,02080291.JPG,2/8/16 23:06,9/12/18 16:36,impala,1,0,1,0,0,1,0,1
I10,NA,02090292.JPG,2/9/16 1:06,9/12/18 18:36,genet,1,0,1,0,0,1,0,0
I10,NA,02090293.JPG,2/9/16 11:11,9/13/18 4:41,genet,1,0,1,0,0,1,0,0
I10,NA,02100294.JPG,2/10/16 2:19,9/13/18 19:49,bushpig,1,0,1,0,1,1,0,0
I10,NA,02100295.JPG,2/10/16 13:02,9/14/18 6:32,nyala,1,0,1,0,0,1,0,0
I10,NA,02100296.JPG,2/10/16 13:37,9/14/18 7:06,warthog,1,0,1,0,0,1,0,0
I10,NA,02110297.JPG,2/11/16 1:50,9/14/18 19:19,bushpig,1,0,1,0,1,1,0,0
I10,NA,02120298.JPG,2/12/16 12:41,9/16/18 6:11,baboon,1,0,1,0,0,1,0,0
I10,NA,02130299.JPG,2/13/16 7:47,9/17/18 1:17,sable_antelope,1,0,1,0,0,1,0,0
I10,NA,02150300.JPG,2/15/16 9:33,9/19/18 3:03,civet,1,0,1,0,0,1,0,0
I10,NA,02160301.JPG,2/16/16 6:06,9/19/18 23:35,aardvark,1,0,1,0,0,1,0,0
I10,NA,02180302.JPG,2/18/16 14:43,9/22/18 8:13,warthog,1,0,1,0,0,1,0,0
I10,NA,02190303.JPG,2/19/16 6:08,9/22/18 23:38,civet,1,0,1,0,0,1,0,0
I10,NA,02200304.JPG,2/20/16 22:54,9/24/18 16:23,warthog,1,0,1,0,0,1,0,0
I10,NA,02210305.JPG,2/21/16 8:18,9/25/18 1:48,sable_antelope,1,0,1,0,0,1,0,0
I10,NA,02210306.JPG,2/21/16 23:48,9/25/18 17:18,baboon,1,0,1,0,0,1,0,0
I10,NA,02220307.JPG,2/22/16 6:20,9/25/18 23:49,waterbuck,1,0,1,0,0,1,0,1
I10,NA,02230308.JPG,2/23/16 15:11,9/27/18 8:40,nothing there,,,,,,,,
I10,NA,02230309.JPG,2/23/16 15:11,9/27/18 8:41,nothing there,,,,,,,,
I10,NA,02230310.JPG,2/23/16 15:12,9/27/18 8:42,fire,,,,,,,,
I10,NA,02230311.JPG,2/23/16 15:13,9/27/18 8:42,fire,,,,,,,,
I10,NA,02230312.JPG,2/23/16 15:13,9/27/18 8:43,fire,,,,,,,,
I10,NA,02230313.JPG,2/23/16 15:14,9/27/18 8:43,fire,,,,,,,,
I10,NA,02230314.JPG,2/23/16 15:14,9/27/18 8:44,fire,,,,,,,,
I10,NA,02230315.JPG,2/23/16 15:15,9/27/18 8:44,fire,,,,,,,,
I10,NA,02230316.JPG,2/23/16 15:15,9/27/18 8:45,fire,,,,,,,,
I10,NA,02230317.JPG,2/23/16 15:16,9/27/18 8:45,fire,,,,,,,,
I10,NA,02230318.JPG,2/23/16 15:16,9/27/18 8:46,fire,,,,,,,,
I10,NA,02230319.JPG,2/23/16 15:17,9/27/18 8:46,fire,,,,,,,,
I10,NA,02230320.JPG,2/23/16 15:18,9/27/18 8:47,fire,,,,,,,,
I10,NA,02230321.JPG,2/23/16 15:19,9/27/18 8:48,fire,,,,,,,,
I10,NA,02230322.JPG,2/23/16 15:19,9/27/18 8:49,fire,,,,,,,,
I10,NA,02230323.JPG,2/23/16 15:20,9/27/18 8:50,fire,,,,,,,,
I10,NA,02230324.JPG,2/23/16 15:21,9/27/18 8:50,fire,,,,,,,,
I10,NA,02230325.JPG,2/23/16 15:21,9/27/18 8:51,fire,,,,,,,,
I10,NA,02230326.JPG,2/23/16 15:22,9/27/18 8:51,fire,,,,,,,,
I10,NA,02230327.JPG,2/23/16 15:22,9/27/18 8:52,fire,,,,,,,,
I10,NA,02230328.JPG,2/23/16 15:23,9/27/18 8:52,fire,,,,,,,,
I10,NA,02230329.JPG,2/23/16 15:23,9/27/18 8:53,fire,,,,,,,,
I10,NA,02230330.JPG,2/23/16 15:24,9/27/18 8:53,fire,,,,,,,,
I10,NA,02230331.JPG,2/23/16 15:24,9/27/18 8:54,fire,,,,,,,,
I10,NA,02230332.JPG,2/23/16 15:25,9/27/18 8:54,fire,,,,,,,,
I10,NA,02230333.JPG,2/23/16 15:25,9/27/18 8:55,fire,,,,,,,,
I10,NA,02230334.JPG,2/23/16 15:26,9/27/18 8:55,fire,,,,,,,,
I10,NA,02230335.JPG,2/23/16 15:26,9/27/18 8:56,fire,,,,,,,,
I10,NA,02230336.JPG,2/23/16 15:27,9/27/18 8:56,fire,,,,,,,,
I10,NA,02230337.JPG,2/23/16 15:27,9/27/18 8:57,fire,,,,,,,,
I10,NA,02230338.JPG,2/23/16 15:28,9/27/18 8:57,fire,,,,,,,,
I10,NA,02230339.JPG,2/23/16 15:28,9/27/18 8:58,fire,,,,,,,,
I10,NA,02230340.JPG,2/23/16 15:29,9/27/18 8:59,fire,,,,,,,,
I10,NA,02230341.JPG,2/23/16 15:29,9/27/18 8:59,fire,,,,,,,,
I10,NA,02230342.JPG,2/23/16 15:30,9/27/18 9:00,fire,,,,,,,,
I10,NA,02230343.JPG,2/23/16 15:31,9/27/18 9:00,fire,,,,,,,,
I10,NA,02230344.JPG,2/23/16 15:31,9/27/18 9:01,fire,,,,,,,,
I10,NA,02230345.JPG,2/23/16 15:32,9/27/18 9:01,fire,,,,,,,,
I10,NA,02230346.JPG,2/23/16 15:32,9/27/18 9:02,fire,,,,,,,,
I10,NA,02230347.JPG,2/23/16 15:33,9/27/18 9:02,fire,,,,,,,,
I10,NA,02230348.JPG,2/23/16 15:33,9/27/18 9:03,fire,,,,,,,,
I10,NA,02230349.JPG,2/23/16 15:34,9/27/18 9:03,fire,,,,,,,,
I10,NA,02230350.JPG,2/23/16 15:40,9/27/18 9:10,fire,,,,,,,,
I10,NA,02230351.JPG,2/23/16 15:41,9/27/18 9:10,fire,,,,,,,,
I10,NA,02230352.JPG,2/23/16 15:41,9/27/18 9:11,fire,,,,,,,,
I10,NA,02230353.JPG,2/23/16 15:42,9/27/18 9:11,fire,,,,,,,,
I10,NA,02230354.JPG,2/23/16 15:42,9/27/18 9:12,fire,,,,,,,,
I10,NA,02230355.JPG,2/23/16 15:46,9/27/18 9:16,fire,,,,,,,,
I10,NA,02230356.JPG,2/23/16 23:09,9/27/18 16:38,warthog,1,0,1,0,0,1,0,0
I10,NA,02240357.JPG,2/24/16 5:30,9/27/18 22:59,nyala,1,0,1,0,0,1,0,1
I10,NA,02240358.JPG,2/24/16 11:05,9/28/18 4:35,mongoose,1,0,1,0,0,1,0,0
I10,NA,02250359.JPG,2/25/16 5:17,9/28/18 22:46,waterbuck,1,0,1,0,0,1,0,1
I10,NA,02260360.JPG,2/26/16 16:17,9/30/18 9:47,baboon,1,0,1,0,0,1,0,0
I10,NA,02260361.JPG,2/26/16 16:40,9/30/18 10:10,baboon,1,0,1,0,0,1,0,0
I10,NA,02290362.JPG,2/29/16 0:48,10/2/18 18:18,bushbuck,1,0,1,0,0,1,0,1
I10,NA,03010363.JPG,3/1/16 1:51,10/3/18 19:21,warthog,1,0,1,0,0,1,0,0
I10,NA,03010364.JPG,3/1/16 23:17,10/4/18 16:47,warthog,1,0,1,0,0,1,0,0
I10,NA,03010365.JPG,3/1/16 23:19,10/4/18 16:48,warthog,1,0,1,0,0,1,0,0
I10,NA,03050366.JPG,3/5/16 10:11,10/8/18 3:41,nyala,1,0,1,0,0,1,0,1
I10,NA,03050367.JPG,3/5/16 10:12,10/8/18 3:41,oribi,1,0,0,0,0,1,0,0
I10,NA,03050368.JPG,3/5/16 11:54,10/8/18 5:24,baboon,1,0,1,0,0,1,0,0
I10,NA,03050369.JPG,3/5/16 11:57,10/8/18 5:27,baboon,2,0,1,0,0,1,0,0
I10,NA,03050370.JPG,3/5/16 12:29,10/8/18 5:58,baboon,1,0,1,0,0,1,0,0
I10,NA,03050371.JPG,3/5/16 23:37,10/8/18 17:07,warthog,1,0,1,0,0,1,0,0
I10,NA,03060372.JPG,3/6/16 2:11,10/8/18 19:41,nyala,1,0,1,0,0,1,0,1
I10,NA,03060373.JPG,3/6/16 22:33,10/9/18 16:03,oribi,1,0,1,0,0,1,0,1
I10,NA,03070374.JPG,3/7/16 10:43,10/10/18 4:12,bushbuck,1,0,1,0,0,1,0,0
I10,NA,03070375.JPG,3/7/16 15:10,10/10/18 8:39,nothing there,,,,,,,,
I10,NA,03080376.JPG,3/8/16 12:02,10/11/18 5:32,nyala,1,0,1,0,0,1,0,0
I10,NA,03130377.JPG,3/13/16 14:18,10/16/18 7:48,baboon,1,0,1,0,0,1,0,0
