Directory,DateTimeOriginal,FileName,species,count,juvenile,moving,resting,eating,standing,interacting,male
D07/D07_R1/107EK113,1/1/15 8:30,01010384.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 8:30,01010385.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:48,01010386.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:48,01010387.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:48,01010388.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:48,01010389.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:49,01010390.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:49,01010391.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:50,01010392.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 9:50,01010393.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 16:49,01010394.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 16:50,01010395.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 21:16,01010696.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/1/15 21:16,01010697.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 2:15,01020698.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 2:15,01020699.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 2:21,01020396.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 2:21,01020397.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 3:00,01020398.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 3:00,01020399.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:21,01020700.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:21,01020701.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:21,01020400.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:21,01020401.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:23,01020402.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:23,01020403.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:31,01020404.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:31,01020405.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:32,01020406.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:32,01020407.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:33,01020408.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:33,01020409.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:35,01020410.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:35,01020411.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:44,01020412.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:44,01020413.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:59,01020414.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 7:59,01020415.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 8:06,01020416.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 8:06,01020417.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 8:21,01020418.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 8:21,01020419.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 8:22,01020420.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 8:22,01020421.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 11:52,01020422.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 11:52,01020423.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 19:33,01020702.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 19:33,01020703.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 22:33,01020424.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/2/15 22:34,01020425.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 0:18,01030426.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 0:18,01030427.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 0:41,01030704.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 0:41,01030705.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 1:11,01030706.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 1:12,01030707.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 1:13,01030708.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 1:13,01030709.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 1:50,01030710.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 1:50,01030711.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 6:34,01030428.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 6:34,01030429.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 6:44,01030430.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 6:44,01030431.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 10:29,01030432.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 10:29,01030433.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 10:46,01030434.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 10:46,01030435.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 10:49,01030436.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 10:49,01030437.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 11:58,01030438.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 11:58,01030439.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 13:05,01030440.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 13:05,01030441.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 13:46,01030712.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 13:46,01030713.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 17:56,01030442.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 17:56,01030443.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 18:03,01030444.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 18:03,01030445.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 18:04,01030446.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 18:04,01030447.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 19:32,01030714.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 19:32,01030715.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 20:19,01030716.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 20:20,01030717.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 20:24,01030448.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 20:24,01030449.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 21:50,01030450.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 21:50,01030451.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 22:18,01030718.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 22:18,01030719.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 22:18,01030720.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 22:18,01030721.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 22:21,01030722.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/3/15 22:21,01030723.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 0:27,01040724.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 0:27,01040725.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 0:33,01040726.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 0:33,01040727.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 0:34,01040728.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 0:34,01040729.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 1:16,01040452.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 1:16,01040453.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 1:46,01040730.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 1:46,01040731.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 1:47,01040732.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 1:47,01040733.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:28,01040454.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:28,01040455.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:28,01040456.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:29,01040457.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:29,01040458.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:29,01040459.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:34,01040460.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:34,01040461.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:48,01040734.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 2:48,01040735.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 3:50,01040736.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 3:50,01040737.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 3:55,01040738.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 3:55,01040739.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:29,01040462.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:29,01040463.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:32,01040464.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:32,01040465.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:36,01040466.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:36,01040467.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:43,01040468.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 4:43,01040469.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 12:12,01040740.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 12:12,01040741.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 19:52,01040742.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 19:52,01040743.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:09,01040744.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:09,01040745.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:11,01040746.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:11,01040747.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:11,01040748.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:11,01040749.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:12,01040750.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:12,01040751.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:12,01040752.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/4/15 22:12,01040753.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 0:03,01050754.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 0:03,01050755.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 0:04,01050756.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 0:04,01050757.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 1:44,01050470.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 1:44,01050471.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:19,01050472.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:19,01050473.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:20,01050474.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:20,01050475.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:21,01050476.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:21,01050477.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:39,01050478.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:39,01050479.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:42,01050758.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:42,01050759.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:44,01050760.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 2:44,01050761.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 3:48,01050480.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 3:48,01050481.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 4:36,01050482.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 4:36,01050483.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 4:41,01050762.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 4:41,01050763.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 5:55,01050484.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 5:55,01050485.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 6:11,01050486.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 6:11,01050487.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 6:28,01050488.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 6:28,01050489.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 8:36,01050490.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 8:37,01050491.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 8:40,01050492.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 8:40,01050493.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 12:23,01050764.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 12:23,01050765.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 12:27,01050766.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 12:27,01050767.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 12:55,01050494.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 12:55,01050495.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 16:50,01050496.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 16:50,01050497.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 19:31,01050498.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 19:31,01050499.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 19:33,01050500.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 19:33,01050501.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:12,01050768.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:12,01050769.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:26,01050770.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:26,01050771.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:32,01050772.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:32,01050773.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:59,01050774.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/5/15 23:59,01050775.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:00,01060776.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:00,01060777.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:01,01060778.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:01,01060779.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:05,01060780.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:05,01060781.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:17,01060782.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:17,01060783.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:18,01060784.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 0:18,01060785.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:21,01060786.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:21,01060787.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:29,01060788.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:29,01060789.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:31,01060790.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:31,01060791.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:36,01060792.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:36,01060793.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:40,01060794.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:40,01060795.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:56,01060796.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:56,01060797.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:58,01060798.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 1:58,01060799.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 2:04,01060800.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 2:04,01060801.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 2:05,01060802.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 2:05,01060803.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 4:31,01060502.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 4:31,01060503.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 4:35,01060504.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 4:35,01060505.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 12:24,01060804.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 12:24,01060805.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 12:28,01060806.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 12:28,01060807.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 13:00,01060506.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 13:00,01060507.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 18:16,01060508.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 18:16,01060509.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 18:18,01060510.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 18:18,01060511.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 18:48,01060808.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 18:48,01060809.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 19:39,01060810.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 19:39,01060811.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 19:57,01060812.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 19:57,01060813.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 22:30,01060814.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/6/15 22:30,01060815.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 0:19,01070816.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 0:19,01070817.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 3:24,01070818.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 3:24,01070819.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 4:40,01070820.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 4:40,01070821.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 4:41,01070822.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 4:41,01070823.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 5:11,01070512.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 5:11,01070513.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 5:45,01070514.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 5:45,01070515.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 5:56,01070516.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 5:56,01070517.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 22:40,01070824.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 22:40,01070825.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 23:22,01070826.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 23:22,01070827.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 23:36,01070828.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/7/15 23:36,01070829.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:12,01080518.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:12,01080519.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:19,01080830.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:19,01080831.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:26,01080832.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:26,01080833.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:27,01080834.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:27,01080835.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:35,01080836.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 2:35,01080837.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 4:02,01080838.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 4:02,01080839.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 19:31,01080840.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/8/15 19:31,01080841.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 4:43,01090842.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 4:43,01090843.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 6:08,01090520.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 6:08,01090521.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 12:57,01090844.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 12:57,01090845.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:02,01090846.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:02,01090847.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:07,01090848.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:07,01090849.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:08,01090850.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:08,01090851.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:09,01090852.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 13:09,01090853.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 19:22,01090522.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 19:22,01090523.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:05,01090854.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:06,01090855.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:06,01090856.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:06,01090857.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:16,01090858.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:16,01090859.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:49,01090860.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:49,01090861.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:49,01090862.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:49,01090863.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:52,01090864.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 20:52,01090865.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 21:11,01090866.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 21:11,01090867.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 22:03,01090868.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 22:03,01090869.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 22:21,01090001.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 22:40,01090524.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 22:40,01090525.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 23:03,01090002.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/9/15 23:04,01090003.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 0:39,01100870.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 0:39,01100871.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:17,01100004.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:17,01100005.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:20,01100006.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:20,01100007.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:22,01100008.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:22,01100009.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:30,01100010.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 1:30,01100011.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 2:26,01100012.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 2:26,01100013.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 3:30,01100872.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 3:30,01100873.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 3:30,01100874.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 3:30,01100875.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 3:39,01100014.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 3:39,01100015.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 4:10,01100016.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 4:10,01100017.JPG,,,,,,,,,
D07/D07_R1/107EK113,1/10/15 4:19,01100018.JPG,,,,,,,,,
